opt_dsnow,opt_rho_snow,opt_dice,opt_axis_ratio,opt_tice,opt_sice,opt_tbh,opt_tbv,target_tbh,target_tbv,cost
0.055001954235152195,355.2809857284895,0.9450162211599819,4.983485862622171,-13.089020524857201,5.236250062869807,237.48650210016694,252.38931698984592,245.986904385846,244.682448618248,5.27538957488014
0.05500166172443306,309.7970939078462,0.9500286061936023,5.011581859965061,-13.031747890221101,5.215386082994834,236.88570380406136,251.9872088862333,246.627791020265,243.795584080986,6.530114463491807
0.060007577675089414,307.19145569673947,0.9401887284172596,4.9355153526385935,-13.167960013469697,5.2218853758096095,236.5893413058928,251.6781614331205,244.585948063104,243.994930516462,4.958938509586192
0.060018930067845234,357.9193740374434,0.9428797414202126,5.275472837915361,-11.924326253130497,5.14650888256697,238.62780517756747,253.74140614998348,253.612755645672,249.292978820192,10.151596231751377
0.055004725926905314,320.0442590631632,0.9700962557133403,5.202349063266164,-12.21285619175038,5.1365818528544125,237.91088927446265,253.0879325561889,252.680072834438,246.909682947415,10.624189670685675
0.050003628655662685,274.5670939923333,0.9850877214637306,5.168360663849099,-12.284011990123227,5.1302157566257875,236.83008102425,252.4741288286937,249.958484376864,247.422071426355,8.186936084647952
0.04500504439975373,321.2641970718628,0.980098781940201,5.199718294211642,-12.1424836562178,5.116229092253798,238.01365929171536,253.18824699634953,253.796011043981,246.751935435867,12.048955179148498
0.13999916873549412,298.50319015009745,0.8948691319825202,4.351914833800286,-13.494142819764015,5.10865109881252,233.98756292141545,248.9420008628113,235.29150621443648,245.305912203297,0.9836035747152555
0.1399971923421794,297.84451720396396,0.8948686024329368,4.3622913254009,-13.482402889444545,5.118759154441632,234.05139438704504,249.01942775514175,234.689935471623,246.016920359811,0.7480623179627006
0.06499920197675224,348.552700651273,0.9844156169511017,3.8536179285312806,-13.666040448348504,4.917189530981313,232.48213611117671,247.01896045812987,231.718429178,244.700842381844,1.5108949123420292
